GroupSize,DeltaValue,Percentile,SharedMovies
7,0.714,33.9,13
7,0.714,33.9,5
7,0.714,33.8,10
7,0.714,33.8,5
7,0.714,33.8,10
7,0.714,33.8,5
7,0.714,33.7,5
7,0.714,33.7,5
7,0.714,33.7,10
7,0.714,33.6,6
7,0.714,33.6,12
7,0.714,33.6,6
7,0.714,33.6,6
7,0.714,33.5,7
7,0.714,33.5,14
7,0.714,33.5,8
7,0.714,33.5,8
7,0.714,33.4,16
7,0.714,33.4,13
7,0.714,33.4,5
7,0.714,33.3,14
7,0.714,33.3,6
7,0.714,33.3,8
7,0.714,33.3,8
7,0.714,33.2,7
7,0.714,33.2,5
7,0.714,33.2,10
7,0.714,33.1,18
7,0.719,33.1,29
7,0.721,33.1,20
7,0.723,33.1,16
7,0.723,33.0,16
7,0.725,33.0,13
7,0.726,33.0,12
7,0.727,33.0,11
7,0.728,32.9,21
7,0.729,32.9,10
7,0.730,32.9,73
7,0.730,32.8,9
7,0.730,32.8,18
7,0.731,32.8,17
7,0.731,32.8,59
7,0.731,32.7,25
7,0.732,32.7,16
7,0.733,32.7,31
7,0.735,32.7,14
7,0.735,32.6,28
7,0.735,32.6,14
7,0.735,32.6,7
7,0.735,32.5,56
7,0.736,32.5,26
7,0.738,32.5,6
7,0.738,32.5,6
7,0.738,32.4,12
7,0.738,32.4,18
7,0.739,32.4,17
7,0.740,32.3,11
7,0.740,32.3,11
7,0.740,32.3,11
7,0.741,32.3,27
7,0.741,32.2,16
7,0.742,32.2,36
7,0.743,32.2,5
7,0.743,32.2,5
7,0.743,32.1,5
7,0.743,32.1,5
7,0.743,32.1,5
7,0.743,32.0,5
7,0.743,32.0,5
7,0.743,32.0,20
7,0.744,32.0,29
7,0.745,31.9,14
7,0.746,31.9,18
7,0.747,31.9,31
7,0.747,31.9,13
7,0.748,31.8,21
7,0.749,31.8,96
7,0.750,31.8,73
7,0.750,31.7,8
7,0.750,31.7,24
7,0.750,31.7,8
7,0.750,31.7,24
7,0.750,31.6,16
7,0.750,31.6,16
7,0.750,31.6,8
7,0.750,31.5,8
7,0.752,31.5,30
7,0.752,31.5,15
7,0.753,31.5,26
7,0.753,31.4,11
7,0.753,31.4,11
7,0.754,31.4,51
7,0.754,31.4,36
7,0.755,31.3,7
7,0.755,31.3,7
7,0.755,31.3,7
7,0.755,31.2,7
7,0.755,31.2,7
7,0.757,31.2,10
7,0.757,31.2,10
7,0.757,31.1,10
7,0.757,31.1,10
7,0.758,31.1,13
7,0.760,31.1,53
7,0.762,31.0,9
7,0.762,31.0,9
7,0.762,31.0,15
7,0.762,30.9,15
7,0.762,30.9,6
7,0.762,30.9,12
7,0.762,30.9,12
7,0.762,30.8,6
7,0.762,30.8,39
7,0.762,30.8,9
7,0.764,30.8,20
7,0.766,30.7,11
7,0.767,30.7,19
7,0.767,30.7,43
7,0.768,30.6,16
7,0.768,30.6,16
7,0.768,30.6,16
7,0.768,30.6,8
7,0.769,30.5,52
7,0.770,30.5,46
7,0.771,30.5,20
7,0.771,30.4,10
7,0.771,30.4,5
7,0.771,30.4,10
7,0.773,30.4,17
7,0.773,30.3,46
7,0.774,30.3,12
7,0.774,30.3,12
7,0.774,30.3,50
7,0.774,30.2,19
7,0.775,30.2,45
7,0.776,30.2,21
7,0.776,30.1,7
7,0.776,30.1,7
7,0.778,30.1,9
7,0.778,30.1,18
7,0.778,30.0,9
7,0.778,30.0,83
7,0.780,30.0,13
7,0.783,30.0,27
7,0.784,29.9,105
7,0.786,29.9,6
7,0.786,29.9,8
7,0.786,29.8,8
7,0.786,29.8,12
7,0.786,29.8,12
7,0.786,29.8,6
7,0.786,29.7,6
7,0.786,29.7,6
7,0.786,29.7,6
7,0.786,29.6,6
7,0.786,29.6,12
7,0.786,29.6,6
7,0.786,29.6,26
7,0.786,29.5,8
7,0.786,29.5,6
7,0.789,29.5,25
7,0.789,29.5,25
7,0.790,29.4,32
7,0.792,29.4,33
7,0.792,29.4,11
7,0.792,29.3,75
7,0.793,29.3,20
7,0.794,29.3,9
7,0.794,29.3,9
7,0.794,29.2,9
7,0.794,29.2,9
7,0.795,29.2,16
7,0.796,29.2,7
7,0.796,29.1,7
7,0.796,29.1,7
7,0.796,29.1,14
7,0.797,29.0,33
7,0.797,29.0,31
7,0.800,29.0,5
7,0.800,29.0,30
7,0.800,28.9,5
7,0.800,28.9,5
7,0.800,28.9,5
7,0.800,28.8,5
7,0.800,28.8,5
7,0.800,28.8,15
7,0.800,28.8,30
7,0.800,28.7,10
7,0.802,28.7,13
7,0.804,28.7,8
7,0.805,28.7,19
7,0.805,28.6,11
7,0.805,28.6,11
7,0.805,28.6,11
7,0.805,28.5,11
7,0.806,28.5,28
7,0.806,28.5,14
7,0.807,28.5,20
7,0.810,28.4,21
7,0.810,28.4,27
7,0.810,28.4,27
7,0.810,28.4,6
7,0.810,28.3,12
7,0.810,28.3,6
7,0.810,28.3,6
7,0.810,28.2,6
7,0.810,28.2,6
7,0.810,28.2,24
7,0.810,28.2,15
7,0.810,28.1,57
7,0.810,28.1,6
7,0.810,28.1,9
7,0.811,28.0,25
7,0.813,28.0,16
7,0.813,28.0,29
7,0.813,28.0,13
7,0.813,27.9,13
7,0.814,27.9,43
7,0.814,27.9,10
7,0.814,27.9,10
7,0.815,27.8,24
7,0.816,27.8,7
7,0.816,27.8,7
7,0.816,27.7,14
7,0.818,27.7,11
7,0.818,27.7,11
7,0.819,27.7,15
7,0.820,27.6,19
7,0.821,27.6,20
7,0.821,27.6,52
7,0.821,27.6,12
7,0.821,27.5,8
7,0.821,27.5,8
7,0.821,27.5,12
7,0.821,27.4,8
7,0.823,27.4,33
7,0.824,27.4,17
7,0.825,27.4,9
7,0.825,27.3,9
7,0.829,27.3,5
7,0.829,27.3,10
7,0.829,27.2,5
7,0.829,27.2,5
7,0.829,27.2,5
7,0.831,27.2,43
7,0.831,27.1,43
7,0.831,27.1,11
7,0.831,27.1,11
7,0.832,27.1,23
7,0.832,27.0,75
7,0.833,27.0,12
7,0.833,27.0,6
7,0.833,26.9,6
7,0.833,26.9,30
7,0.833,26.9,6
7,0.833,26.9,6
7,0.833,26.8,12
7,0.833,26.8,12
7,0.833,26.8,12
7,0.835,26.8,13
7,0.836,26.7,20
7,0.836,26.7,27
7,0.837,26.7,7
7,0.837,26.6,21
7,0.838,26.6,66
7,0.838,26.6,15
7,0.839,26.6,8
7,0.840,26.5,33
7,0.840,26.5,85
7,0.841,26.5,9
7,0.841,26.4,9
7,0.842,26.4,28
7,0.844,26.4,11
7,0.844,26.4,11
7,0.848,26.3,15
7,0.848,26.3,16
7,0.848,26.3,16
7,0.849,26.3,18
7,0.850,26.2,21
7,0.851,26.2,22
7,0.851,26.2,23
7,0.851,26.1,24
7,0.851,26.1,25
7,0.852,26.1,27
7,0.854,26.1,43
7,0.857,26.0,18
7,0.857,26.0,5
7,0.857,26.0,16
7,0.857,26.0,8
7,0.857,25.9,8
7,0.857,25.9,7
7,0.857,25.9,7
7,0.857,25.8,17
7,0.857,25.8,17
7,0.857,25.8,16
7,0.857,25.8,5
7,0.857,25.7,10
7,0.857,25.7,27
7,0.857,25.7,5
7,0.857,25.6,5
7,0.857,25.6,10
7,0.857,25.6,5
7,0.857,25.6,5
7,0.857,25.5,7
7,0.857,25.5,7
7,0.857,25.5,7
7,0.857,25.5,7
7,0.857,25.4,7
7,0.857,25.4,7
7,0.857,25.4,29
7,0.857,25.3,15
7,0.857,25.3,8
7,0.857,25.3,12
7,0.857,25.3,6
7,0.857,25.2,7
7,0.857,25.2,28
7,0.857,25.2,7
7,0.857,25.2,5
7,0.857,25.1,5
7,0.857,25.1,5
7,0.865,25.1,19
7,0.866,25.0,16
7,0.867,25.0,28
7,0.868,25.0,13
7,0.868,25.0,13
7,0.869,24.9,24
7,0.869,24.9,12
7,0.870,24.9,11
7,0.870,24.8,11
7,0.871,24.8,30
7,0.871,24.8,10
7,0.871,24.8,10
7,0.872,24.7,19
7,0.873,24.7,9
7,0.873,24.7,18
7,0.873,24.7,9
7,0.873,24.6,9
7,0.875,24.6,8
7,0.875,24.6,8
7,0.875,24.5,8
7,0.878,24.5,14
7,0.878,24.5,7
7,0.878,24.5,14
7,0.878,24.4,7
7,0.878,24.4,41
7,0.879,24.4,20
7,0.881,24.4,6
7,0.881,24.3,6
7,0.881,24.3,59
7,0.884,24.3,16
7,0.886,24.2,5
7,0.886,24.2,5
7,0.886,24.2,5
7,0.886,24.2,5
7,0.886,24.1,5
7,0.886,24.1,10
7,0.886,24.1,15
7,0.886,24.0,15
7,0.886,24.0,5
7,0.886,24.0,10
7,0.890,24.0,13
7,0.892,23.9,37
7,0.893,23.9,8
7,0.893,23.9,12
7,0.893,23.9,8
7,0.893,23.8,8
7,0.893,23.8,8
7,0.893,23.8,16
7,0.893,23.7,8
7,0.893,23.7,16
7,0.893,23.7,16
7,0.893,23.7,8
7,0.895,23.6,15
7,0.896,23.6,48
7,0.896,23.6,22
7,0.896,23.6,11
7,0.896,23.5,11
7,0.896,23.5,11
7,0.898,23.5,7
7,0.898,23.4,7
7,0.898,23.4,14
7,0.898,23.4,14
7,0.898,23.4,21
7,0.898,23.3,7
7,0.900,23.3,66
7,0.902,23.3,16
7,0.902,23.2,16
7,0.905,23.2,15
7,0.905,23.2,6
7,0.905,23.2,33
7,0.905,23.1,9
7,0.905,23.1,9
7,0.905,23.1,9
7,0.905,23.1,12
7,0.905,23.0,9
7,0.907,23.0,20
7,0.908,23.0,31
7,0.908,22.9,14
7,0.908,22.9,14
7,0.908,22.9,39
7,0.909,22.9,25
7,0.909,22.8,25
7,0.911,22.8,8
7,0.911,22.8,8
7,0.911,22.8,8
7,0.911,22.7,16
7,0.912,22.7,13
7,0.914,22.7,45
7,0.914,22.6,5
7,0.917,22.6,12
7,0.917,22.6,24
7,0.917,22.6,24
7,0.918,22.5,7
7,0.918,22.5,7
7,0.918,22.5,7
7,0.918,22.4,7
7,0.918,22.4,7
7,0.920,22.4,16
7,0.920,22.4,34
7,0.921,22.3,18
7,0.922,22.3,11
7,0.923,22.3,13
7,0.923,22.3,13
7,0.929,22.2,6
7,0.929,22.2,6
7,0.929,22.2,6
7,0.929,22.1,8
7,0.929,22.1,10
7,0.929,22.1,6
7,0.929,22.1,18
7,0.929,22.0,16
7,0.930,22.0,53
7,0.931,22.0,35
7,0.933,22.0,30
7,0.934,21.9,52
7,0.935,21.9,11
7,0.938,21.9,53
7,0.939,21.8,7
7,0.939,21.8,7
7,0.940,21.8,12
7,0.940,21.8,12
7,0.941,21.7,75
7,0.942,21.7,22
7,0.942,21.7,22
7,0.942,21.6,49
7,0.943,21.6,5
7,0.943,21.6,5
7,0.943,21.6,5
7,0.943,21.5,5
7,0.943,21.5,5
7,0.943,21.5,5
7,0.943,21.5,5
7,0.945,21.4,13
7,0.946,21.4,8
7,0.946,21.4,8
7,0.946,21.3,8
7,0.949,21.3,28
7,0.949,21.3,14
7,0.952,21.3,6
7,0.952,21.2,6
7,0.952,21.2,6
7,0.952,21.2,12
7,0.952,21.2,21
7,0.956,21.1,26
7,0.956,21.1,39
7,0.956,21.1,13
7,0.958,21.0,27
7,0.958,21.0,85
7,0.959,21.0,14
7,0.959,21.0,14
7,0.961,20.9,11
7,0.962,20.9,15
7,0.962,20.9,15
7,0.963,20.8,66
7,0.964,20.8,8
7,0.964,20.8,8
7,0.964,20.8,12
7,0.964,20.7,8
7,0.964,20.7,16
7,0.966,20.7,17
7,0.967,20.7,61
7,0.967,20.6,61
7,0.968,20.6,27
7,0.970,20.6,19
7,0.971,20.5,10
7,0.971,20.5,5
7,0.971,20.5,20
7,0.971,20.5,5
7,0.971,20.4,15
7,0.971,20.4,15
7,0.971,20.4,10
7,0.971,20.4,5
7,0.973,20.3,21
7,0.973,20.3,16
7,0.974,20.3,11
7,0.975,20.2,45
7,0.976,20.2,6
7,0.976,20.2,6
7,0.976,20.2,12
7,0.976,20.1,12
7,0.976,20.1,6
7,0.976,20.1,6
7,0.976,20.0,6
7,0.979,20.0,48
7,0.981,20.0,15
7,0.982,20.0,8
7,0.982,19.9,16
7,0.982,19.9,8
7,0.982,19.9,8
7,0.982,19.9,8
7,0.982,19.8,8
7,0.982,19.8,8
7,0.982,19.8,16
7,0.984,19.7,35
7,0.984,19.7,9
7,0.985,19.7,19
7,0.987,19.7,11
7,0.987,19.6,22
7,0.988,19.6,12
7,0.989,19.6,25
7,0.989,19.6,25
7,0.989,19.5,13
7,0.990,19.5,29
7,0.990,19.5,15
7,0.996,19.4,32
7,0.996,19.4,66
7,1.000,19.4,9
7,1.000,19.4,10
7,1.000,19.3,7
7,1.000,19.3,5
7,1.000,19.3,6
7,1.000,19.2,6
7,1.000,19.2,5
7,1.000,19.2,5
7,1.000,19.2,18
7,1.000,19.1,11
7,1.000,19.1,7
7,1.000,19.1,5
7,1.000,19.1,8
7,1.000,19.0,5
7,1.000,19.0,14
7,1.000,19.0,15
7,1.000,18.9,15
7,1.000,18.9,7
7,1.000,18.9,8
7,1.000,18.9,8
7,1.000,18.8,7
7,1.000,18.8,10
7,1.000,18.8,8
7,1.004,18.8,33
7,1.005,18.7,27
7,1.007,18.7,21
7,1.008,18.7,18
7,1.008,18.6,17
7,1.010,18.6,14
7,1.011,18.6,13
7,1.011,18.6,25
7,1.012,18.5,12
7,1.012,18.5,12
7,1.013,18.5,11
7,1.013,18.5,11
7,1.015,18.4,19
7,1.016,18.4,9
7,1.016,18.4,9
7,1.016,18.3,9
7,1.018,18.3,8
7,1.018,18.3,8
7,1.020,18.3,14
7,1.020,18.2,7
7,1.020,18.2,7
7,1.021,18.2,20
7,1.024,18.1,18
7,1.024,18.1,24
7,1.024,18.1,6
7,1.026,18.1,11
7,1.027,18.0,16
7,1.029,18.0,5
7,1.031,18.0,65
7,1.031,18.0,46
7,1.032,17.9,18
7,1.036,17.9,8
7,1.036,17.9,16
7,1.036,17.8,8
7,1.039,17.8,33
7,1.041,17.8,7
7,1.041,17.8,7
7,1.041,17.7,7
7,1.043,17.7,10
7,1.043,17.7,10
7,1.043,17.7,10
7,1.043,17.6,10
7,1.043,17.6,10
7,1.044,17.6,52
7,1.046,17.5,75
7,1.048,17.5,24
7,1.048,17.5,21
7,1.048,17.5,15
7,1.048,17.4,12
7,1.048,17.4,6
7,1.048,17.4,18
7,1.048,17.3,18
7,1.050,17.3,57
7,1.050,17.3,108
7,1.051,17.3,14
7,1.051,17.2,25
7,1.054,17.2,8
7,1.054,17.2,8
7,1.054,17.2,8
7,1.055,17.1,26
7,1.056,17.1,18
7,1.057,17.1,5
7,1.057,17.0,5
7,1.057,17.0,5
7,1.057,17.0,5
7,1.057,17.0,45
7,1.057,16.9,5
7,1.060,16.9,24
7,1.061,16.9,7
7,1.061,16.9,21
7,1.061,16.8,7
7,1.061,16.8,7
7,1.062,16.8,16
7,1.063,16.7,9
7,1.067,16.7,15
7,1.067,16.7,30
7,1.067,16.7,32
7,1.070,16.6,51
7,1.071,16.6,6
7,1.071,16.6,8
7,1.071,16.5,6
7,1.071,16.5,8
7,1.075,16.5,21
7,1.078,16.5,11
7,1.079,16.4,18
7,1.079,16.4,9
7,1.079,16.4,9
7,1.079,16.4,9
7,1.082,16.3,7
7,1.082,16.3,7
7,1.082,16.3,7
7,1.082,16.2,52
7,1.083,16.2,24
7,1.086,16.2,5
7,1.086,16.2,5
7,1.086,16.1,5
7,1.087,16.1,66
7,1.087,16.1,66
7,1.088,16.1,39
7,1.089,16.0,29
7,1.089,16.0,8
7,1.089,16.0,8
7,1.091,15.9,11
7,1.091,15.9,11
7,1.091,15.9,25
7,1.094,15.9,29
7,1.095,15.8,9
7,1.095,15.8,15
7,1.095,15.8,15
7,1.095,15.7,9
7,1.095,15.7,6
7,1.095,15.7,12
7,1.095,15.7,6
7,1.098,15.6,16
7,1.099,15.6,13
7,1.099,15.6,13
7,1.099,15.6,39
7,1.100,15.5,30
7,1.101,15.5,95
7,1.102,15.5,7
7,1.105,15.4,15
7,1.106,15.4,27
7,1.107,15.4,8
7,1.107,15.4,20
7,1.107,15.3,8
7,1.110,15.3,13
7,1.114,15.3,5
7,1.116,15.3,32
7,1.117,15.2,11
7,1.118,15.2,17
7,1.119,15.2,6
7,1.119,15.1,6
7,1.119,15.1,6
7,1.120,15.1,19
7,1.122,15.1,56
7,1.122,15.0,7
7,1.122,15.0,7
7,1.124,15.0,23
7,1.125,14.9,24
7,1.125,14.9,8
7,1.127,14.9,9
7,1.127,14.9,9
7,1.128,14.8,19
7,1.130,14.8,11
7,1.131,14.8,12
7,1.131,14.8,12
7,1.131,14.7,25
7,1.132,14.7,26
7,1.132,14.7,13
7,1.143,14.6,5
7,1.143,14.6,5
7,1.143,14.6,9
7,1.143,14.6,7
7,1.143,14.5,12
7,1.143,14.5,6
7,1.143,14.5,6
7,1.143,14.5,6
7,1.143,14.4,16
7,1.143,14.4,7
7,1.143,14.4,7
7,1.143,14.3,5
7,1.143,14.3,5
7,1.143,14.3,5
7,1.143,14.3,5
7,1.143,14.2,5
7,1.143,14.2,52
7,1.143,14.2,8
7,1.143,14.1,9
7,1.143,14.1,9
7,1.143,14.1,12
7,1.143,14.1,7
7,1.143,14.0,7
7,1.143,14.0,39
7,1.143,14.0,7
7,1.143,14.0,8
7,1.147,13.9,39
7,1.148,13.9,26
7,1.151,13.9,17
7,1.152,13.8,15
7,1.154,13.8,13
7,1.156,13.8,11
7,1.157,13.8,10
7,1.161,13.7,39
7,1.161,13.7,39
7,1.161,13.7,70
7,1.163,13.7,29
7,1.163,13.6,14
7,1.163,13.6,14
7,1.163,13.6,21
7,1.165,13.5,13
7,1.165,13.5,26
7,1.165,13.5,13
7,1.165,13.5,51
7,1.167,13.4,36
7,1.167,13.4,12
7,1.167,13.4,24
7,1.167,13.3,6
7,1.167,13.3,6
7,1.167,13.3,12
7,1.167,13.3,29
7,1.169,13.2,27
7,1.170,13.2,26
7,1.171,13.2,5
7,1.175,13.2,18
7,1.175,13.1,9
7,1.176,13.1,13
7,1.176,13.1,13
7,1.176,13.0,26
7,1.177,13.0,29
7,1.179,13.0,8
7,1.179,13.0,28
7,1.179,12.9,16
7,1.179,12.9,8
7,1.181,12.9,15
7,1.181,12.9,75
7,1.182,12.8,11
7,1.183,12.8,18
7,1.184,12.8,7
7,1.184,12.7,7
7,1.184,12.7,7
7,1.184,12.7,7
7,1.186,12.7,20
7,1.187,12.6,13
7,1.187,12.6,48
7,1.188,12.6,22
7,1.190,12.5,6
7,1.193,12.5,17
7,1.194,12.5,36
7,1.195,12.5,11
7,1.198,12.4,13
7,1.199,12.4,56
7,1.199,12.4,76
7,1.200,12.4,5
7,1.200,12.3,10
7,1.202,12.3,17
7,1.204,12.3,7
7,1.205,12.2,16
7,1.206,12.2,9
7,1.206,12.2,9
7,1.206,12.2,9
7,1.207,12.1,51
7,1.208,12.1,33
7,1.209,12.1,13
7,1.211,12.1,25
7,1.212,12.0,35
7,1.212,12.0,35
7,1.214,12.0,12
7,1.214,11.9,6
7,1.214,11.9,6
7,1.214,11.9,10
7,1.214,11.9,6
7,1.214,11.8,24
7,1.214,11.8,6
7,1.219,11.8,15
7,1.219,11.7,15
7,1.219,11.7,15
7,1.223,11.7,16
7,1.224,11.7,7
7,1.225,11.6,45
7,1.227,11.6,17
7,1.227,11.6,17
7,1.229,11.6,5
7,1.229,11.5,10
7,1.229,11.5,25
7,1.229,11.5,5
7,1.229,11.4,5
7,1.231,11.4,13
7,1.232,11.4,53
7,1.234,11.4,11
7,1.235,11.3,17
7,1.238,11.3,6
7,1.238,11.3,9
7,1.238,11.3,9
7,1.238,11.2,6
7,1.243,11.2,73
7,1.245,11.2,7
7,1.245,11.1,7
7,1.245,11.1,14
7,1.246,11.1,36
7,1.247,11.1,11
7,1.247,11.0,33
7,1.250,11.0,8
7,1.250,11.0,8
7,1.250,10.9,8
7,1.250,10.9,8
7,1.253,10.9,13
7,1.255,10.9,23
7,1.257,10.8,5
7,1.257,10.8,5
7,1.257,10.8,5
7,1.257,10.8,5
7,1.257,10.7,5
7,1.257,10.7,5
7,1.257,10.7,20
7,1.257,10.6,5
7,1.257,10.6,95
7,1.259,10.6,21
7,1.260,10.6,11
7,1.262,10.5,12
7,1.262,10.5,6
7,1.265,10.5,27
7,1.265,10.5,14
7,1.265,10.4,7
7,1.266,10.4,22
7,1.268,10.4,8
7,1.268,10.3,8
7,1.269,10.3,17
7,1.270,10.3,9
7,1.270,10.3,9
7,1.271,10.2,10
7,1.271,10.2,10
7,1.273,10.2,11
7,1.286,10.1,20
7,1.286,10.1,8
7,1.286,10.1,8
7,1.286,10.1,6
7,1.286,10.0,6
7,1.286,10.0,6
7,1.286,10.0,6
7,1.286,10.0,14
7,1.286,9.9,10
7,1.286,9.9,5
7,1.286,9.9,11
7,1.286,9.8,12
7,1.286,9.8,16
7,1.288,9.8,56
7,1.292,9.8,24
7,1.294,9.7,83
7,1.295,9.7,16
7,1.298,9.7,24
7,1.300,9.7,10
7,1.302,9.6,26
7,1.304,9.6,8
7,1.306,9.6,28
7,1.310,9.5,12
7,1.310,9.5,12
7,1.312,9.5,11
7,1.314,9.5,5
7,1.314,9.4,5
7,1.317,9.4,18
7,1.317,9.4,9
7,1.317,9.3,9
7,1.318,9.3,124
7,1.321,9.3,8
7,1.321,9.3,16
7,1.321,9.2,8
7,1.327,9.2,14
7,1.327,9.2,7
7,1.330,9.2,13
7,1.331,9.1,35
7,1.332,9.1,52
7,1.333,9.1,9
7,1.333,9.0,30
7,1.333,9.0,6
7,1.333,9.0,24
7,1.333,9.0,6
7,1.333,8.9,6
7,1.333,8.9,6
7,1.339,8.9,8
7,1.343,8.9,5
7,1.343,8.8,5
7,1.343,8.8,5
7,1.343,8.8,5
7,1.345,8.7,24
7,1.347,8.7,7
7,1.347,8.7,7
7,1.348,8.7,16
7,1.351,8.6,11
7,1.351,8.6,11
7,1.351,8.6,11
7,1.352,8.5,13
7,1.352,8.5,13
7,1.357,8.5,22
7,1.357,8.5,6
7,1.357,8.4,6
7,1.357,8.4,6
7,1.357,8.4,16
7,1.357,8.4,18
7,1.357,8.3,10
7,1.363,8.3,13
7,1.365,8.3,18
7,1.368,8.2,124
7,1.369,8.2,12
7,1.371,8.2,10
7,1.371,8.2,10
7,1.371,8.1,5
7,1.371,8.1,5
7,1.372,8.1,33
7,1.374,8.1,73
7,1.375,8.0,8
7,1.377,8.0,11
7,1.377,8.0,39
7,1.381,7.9,6
7,1.388,7.9,7
7,1.388,7.9,7
7,1.389,7.9,29
7,1.390,7.8,11
7,1.390,7.8,56
7,1.393,7.8,12
7,1.393,7.7,16
7,1.393,7.7,12
7,1.393,7.7,8
7,1.395,7.7,21
7,1.400,7.6,5
7,1.400,7.6,5
7,1.400,7.6,10
7,1.402,7.6,16
7,1.405,7.5,18
7,1.405,7.5,12
7,1.407,7.5,26
7,1.408,7.4,21
7,1.408,7.4,14
7,1.408,7.4,7
7,1.412,7.4,26
7,1.414,7.3,10
7,1.415,7.3,21
7,1.416,7.3,66
7,1.418,7.3,13
7,1.418,7.2,14
7,1.419,7.2,15
7,1.420,7.2,17
7,1.421,7.1,19
7,1.424,7.1,31
7,1.429,7.1,5
7,1.429,7.1,15
7,1.429,7.0,11
7,1.429,7.0,6
7,1.440,7.0,13
7,1.442,6.9,11
7,1.444,6.9,27
7,1.446,6.9,8
7,1.448,6.9,66
7,1.452,6.8,6
7,1.452,6.8,6
7,1.452,6.8,6
7,1.455,6.8,16
7,1.455,6.7,16
7,1.456,6.7,21
7,1.457,6.7,5
7,1.457,6.6,5
7,1.460,6.6,9
7,1.464,6.6,12
7,1.464,6.6,8
7,1.476,6.5,6
7,1.476,6.5,6
7,1.476,6.5,18
7,1.482,6.5,8
7,1.486,6.4,5
7,1.486,6.4,5
7,1.488,6.4,12
7,1.488,6.3,12
7,1.490,6.3,7
7,1.490,6.3,21
7,1.490,6.3,7
7,1.500,6.2,6
7,1.500,6.2,6
7,1.500,6.2,8
7,1.500,6.2,8
7,1.502,6.1,45
7,1.504,6.1,53
7,1.506,6.1,22
7,1.510,6.0,7
7,1.510,6.0,7
7,1.511,6.0,33
7,1.514,6.0,10
7,1.514,5.9,5
7,1.517,5.9,21
7,1.518,5.9,16
7,1.519,5.8,11
7,1.524,5.8,6
7,1.524,5.8,6
7,1.530,5.8,24
7,1.534,5.7,27
7,1.540,5.7,9
7,1.543,5.7,5
7,1.543,5.7,5
7,1.543,5.6,10
7,1.548,5.6,6
7,1.551,5.6,28
7,1.554,5.5,8
7,1.556,5.5,9
7,1.558,5.5,11
7,1.563,5.5,18
7,1.571,5.4,7
7,1.571,5.4,6
7,1.571,5.4,5
7,1.571,5.4,9
7,1.571,5.3,9
7,1.571,5.3,15
7,1.571,5.3,6
7,1.571,5.2,5
7,1.571,5.2,5
7,1.571,5.2,9
7,1.579,5.2,19
7,1.586,5.1,10
7,1.589,5.1,8
7,1.590,5.1,31
7,1.595,5.0,6
7,1.600,5.0,10
7,1.604,5.0,22
7,1.610,5.0,11
7,1.619,4.9,15
7,1.621,4.9,26
7,1.625,4.9,8
7,1.625,4.9,8
7,1.629,4.8,25
7,1.630,4.8,27
7,1.630,4.8,22
7,1.633,4.7,7
7,1.633,4.7,21
7,1.643,4.7,6
7,1.643,4.7,8
7,1.653,4.6,7
7,1.653,4.6,21
7,1.657,4.6,5
7,1.657,4.6,5
7,1.661,4.5,8
7,1.667,4.5,6
7,1.673,4.5,7
7,1.679,4.4,96
7,1.683,4.4,18
7,1.690,4.4,12
7,1.690,4.4,6
7,1.696,4.3,8
7,1.700,4.3,29
7,1.700,4.3,10
7,1.702,4.2,12
7,1.714,4.2,8
7,1.714,4.2,7
7,1.714,4.2,12
7,1.714,4.1,18
7,1.726,4.1,12
7,1.726,4.1,36
7,1.732,4.1,8
7,1.732,4.0,8
7,1.735,4.0,21
7,1.743,4.0,5
7,1.743,3.9,10
7,1.743,3.9,5
7,1.743,3.9,10
7,1.750,3.9,24
7,1.750,3.8,8
7,1.753,3.8,11
7,1.757,3.8,10
7,1.762,3.8,9
7,1.776,3.7,7
7,1.786,3.7,6
7,1.795,3.7,30
7,1.800,3.6,10
7,1.800,3.6,10
7,1.800,3.6,5
7,1.805,3.6,11
7,1.810,3.5,6
7,1.814,3.5,10
7,1.816,3.5,7
7,1.816,3.4,7
7,1.818,3.4,11
7,1.818,3.4,11
7,1.818,3.4,11
7,1.821,3.3,16
7,1.824,3.3,13
7,1.829,3.3,15
7,1.833,3.3,6
7,1.841,3.2,9
7,1.845,3.2,12
7,1.848,3.2,15
7,1.857,3.1,13
7,1.857,3.1,10
7,1.857,3.1,6
7,1.857,3.1,7
7,1.867,3.0,43
7,1.873,3.0,18
7,1.873,3.0,9
7,1.874,3.0,17
7,1.881,2.9,6
7,1.883,2.9,11
7,1.893,2.9,8
7,1.907,2.8,26
7,1.914,2.8,10
7,1.914,2.8,15
7,1.917,2.8,12
7,1.929,2.7,6
7,1.932,2.7,19
7,1.932,2.7,76
7,1.939,2.6,7
7,1.939,2.6,7
7,1.939,2.6,7
7,1.939,2.6,21
7,1.943,2.5,10
7,1.943,2.5,5
7,1.956,2.5,13
7,1.959,2.5,21
7,1.964,2.4,8
7,1.971,2.4,25
7,1.974,2.4,11
7,1.978,2.3,13
7,1.980,2.3,14
7,1.981,2.3,15
7,1.986,2.3,10
7,1.986,2.2,10
7,2.000,2.2,6
7,2.000,2.2,7
7,2.000,2.2,8
7,2.015,2.1,29
7,2.016,2.1,9
7,2.027,2.1,16
7,2.029,2.0,20
7,2.029,2.0,10
7,2.029,2.0,10
7,2.034,2.0,21
7,2.041,1.9,7
7,2.048,1.9,6
7,2.054,1.9,8
7,2.054,1.8,8
7,2.061,1.8,7
